application_id,timestamp,employer_id,sector,worker_id,nationality,skill_tier,declared_salary,est_monthly_load,suspicious_flag
1289,2025-02-23 00:00:00,10215,Marine,501659,PH,3,4104.0,6,0
15006,2025-01-16 03:00:00,10264,Cleaning,501827,BD,1,2170.0,7,0
2,2025-02-04 03:00:00,10264,Cleaning,501204,IN,1,2150.0,7,0
4371,2025-02-26 09:00:00,10171,Construction,501103,MM,3,3848.0,7,1
612,2025-01-24 23:00:00,10187,F&B,500502,MY,1,1895.0,8,0
7534,2025-01-07 03:00:00,10074,Logistics,501801,MM,2,2790.0,1,0
9507,2025-02-12 18:00:00,10102,Logistics,500596,PH,1,1962.0,4,0
8399,2025-01-17 13:00:00,10189,Marine,500689,MM,3,4440.0,7,0
5548,2025-01-30 15:00:00,10216,Construction,501701,CN,2,2707.0,10,0
14334,2025-01-03 03:00:00,10006,Construction,500393,CN,1,2594.0,8,0
19897,2025-02-21 21:00:00,10283,F&B,500961,VN,1,2415.0,6,0
16625,2025-01-12 03:00:00,10107,Manufacturing,500534,ID,2,2958.0,12,0
3793,2025-01-05 04:00:00,10012,Logistics,501449,BD,1,2094.0,6,1
15004,2025-02-15 19:00:00,10217,Construction,501781,PH,2,4089.0,9,0
13459,2025-02-08 01:00:00,10102,Logistics,501855,VN,3,4105.0,5,0
9848,2025-02-18 09:00:00,10196,F&B,500485,LK,3,3831.0,10,0
9850,2025-02-03 15:00:00,10117,Construction,501672,TH,2,3856.0,10,0
6428,2025-01-19 08:00:00,10238,Marine,501402,ID,3,4018.0,11,0
3685,2025-02-11 10:00:00,10218,F&B,501779,PH,1,2627.0,6,0
13015,2025-02-19 17:00:00,10242,Construction,500792,LK,2,2519.0,4,0
15867,2025-01-04 21:00:00,10054,F&B,500078,MY,3,3896.0,5,1
8355,2025-02-02 17:00:00,10228,Manufacturing,500197,IN,1,2603.0,4,0
18058,2025-01-27 09:00:00,10082,Construction,501054,LK,1,2221.0,10,0
3552,2025-01-12 10:00:00,10060,Cleaning,500684,BD,2,2159.0,5,1
19235,2025-01-24 20:00:00,10146,Construction,500373,CN,3,4030.0,3,0
16910,2025-01-02 20:00:00,10141,Marine,501120,PH,2,2808.0,4,0
19522,2025-02-16 02:00:00,10194,Cleaning,500066,PH,3,3790.0,8,0
16762,2025-02-24 08:00:00,10195,Construction,501843,CN,3,3075.0,13,0
11109,2025-01-09 01:00:00,10167,Marine,501135,VN,1,2780.0,8,0
7074,2025-01-18 09:00:00,10116,Construction,500693,TH,1,2363.0,10,0
15666,2025-01-02 21:00:00,10229,Marine,501130,MM,3,2885.0,7,0
3302,2025-01-17 02:00:00,10114,Manufacturing,501860,IN,2,3210.0,6,0
14526,2025-01-07 23:00:00,10291,Marine,500594,VN,3,4308.0,10,0
14910,2025-01-04 18:00:00,10015,Logistics,501498,TH,3,3755.0,4,0
12523,2025-01-22 22:00:00,10168,F&B,501280,MM,3,3261.0,6,0
3485,2025-02-18 07:00:00,10084,Manufacturing,501359,IN,2,2926.0,9,0
637,2025-01-21 15:00:00,10007,Logistics,500555,PH,1,3339.0,12,0
6701,2025-02-22 19:00:00,10297,F&B,500852,IN,3,2723.0,7,0
17543,2025-02-03 15:00:00,10285,Cleaning,500258,MM,3,3008.0,9,0
2621,2025-02-08 01:00:00,10299,Construction,501932,BD,1,2786.0,8,0
16457,2025-02-10 22:00:00,10237,F&B,501087,LK,2,2613.0,9,1
17494,2025-01-24 06:00:00,10166,Marine,501184,IN,1,2288.0,7,0
383,2025-01-30 03:00:00,10001,Logistics,501032,MY,3,4573.0,6,0
6983,2025-02-07 14:00:00,10049,Logistics,501973,PH,1,2367.0,9,0
7178,2025-01-25 09:00:00,10101,Marine,501929,CN,1,1904.0,8,0
16961,2025-02-21 20:00:00,10162,F&B,500302,LK,3,3762.0,3,0
8966,2025-02-21 04:00:00,10299,Construction,500270,MM,3,3545.0,10,0
7696,2025-03-01 02:00:00,10148,Logistics,500921,IN,3,3192.0,10,0
14154,2025-01-24 19:00:00,10203,Logistics,501803,TH,1,2206.0,10,0
15943,2025-01-26 04:00:00,10011,Cleaning,500431,TH,1,2231.0,4,0
13402,2025-01-08 04:00:00,10084,Manufacturing,501501,VN,3,3814.0,9,0
686,2025-01-10 17:00:00,10044,Construction,500422,MM,2,2778.0,10,0
12773,2025-01-28 10:00:00,10086,Construction,500497,IN,1,1811.0,5,0
11827,2025-01-31 11:00:00,10005,Cleaning,501887,VN,2,2330.0,7,0
8641,2025-02-02 20:00:00,10073,Construction,500685,MM,1,2588.0,6,0
4550,2025-01-11 07:00:00,10279,Construction,500958,ID,2,3438.0,10,0
2059,2025-01-28 03:00:00,10122,Manufacturing,500809,ID,1,2657.0,6,0
14138,2025-02-11 16:00:00,10180,Cleaning,501853,CN,3,4057.0,8,0
12247,2025-01-03 09:00:00,10024,Logistics,500089,IN,1,2661.0,7,0
10987,2025-02-15 01:00:00,10211,Logistics,500334,PH,1,2569.0,12,0
12106,2025-02-23 20:00:00,10036,Cleaning,501027,TH,2,2904.0,5,0
19668,2025-01-02 00:00:00,10112,Manufacturing,500984,IN,2,2419.0,6,0
14507,2025-02-22 04:00:00,10282,Logistics,500903,VN,1,2805.0,5,0
15832,2025-02-22 02:00:00,10276,F&B,501128,BD,3,2830.0,7,0
7201,2025-02-22 06:00:00,10009,Construction,500071,MY,2,3498.0,5,0
2614,2025-01-17 17:00:00,10007,Logistics,500586,BD,3,3855.0,10,0
2687,2025-01-25 06:00:00,10177,Construction,500257,MY,2,3606.0,8,0
11845,2025-01-04 13:00:00,10126,Construction,501999,VN,2,3182.0,9,0
1615,2025-01-26 15:00:00,10033,Manufacturing,500515,VN,1,2646.0,3,0
14670,2025-01-16 12:00:00,10048,Logistics,501128,BD,3,3604.0,14,0
2368,2025-01-10 16:00:00,10143,F&B,500976,LK,1,2866.0,8,0
12911,2025-01-13 05:00:00,10158,Manufacturing,501342,TH,3,4055.0,4,0
7367,2025-02-19 01:00:00,10172,Logistics,501156,PH,3,4218.0,5,0
15562,2025-01-19 22:00:00,10201,Cleaning,500345,VN,1,3049.0,6,0
16797,2025-02-18 03:00:00,10241,Manufacturing,500362,IN,2,1969.0,7,0
15176,2025-02-22 05:00:00,10081,F&B,501868,TH,3,3309.0,6,0
7087,2025-02-19 23:00:00,10229,Marine,501141,ID,1,1910.0,8,0
11599,2025-02-07 22:00:00,10233,Logistics,500229,PH,3,3605.0,6,0
961,2025-01-03 13:00:00,10289,F&B,501285,MM,2,1891.0,4,0
8097,2025-02-22 22:00:00,10172,Logistics,501575,IN,3,3852.0,6,0
3769,2025-02-04 03:00:00,10040,Construction,500651,CN,2,2686.0,9,0
11218,2025-01-10 09:00:00,10086,Construction,501188,PH,1,2027.0,4,0
1012,2025-01-19 15:00:00,10217,Construction,500896,LK,3,4202.0,6,0
454,2025-01-12 21:00:00,10202,F&B,501469,LK,3,5011.0,8,0
5520,2025-01-08 13:00:00,10169,Construction,501294,LK,1,1973.0,12,0
7663,2025-02-21 22:00:00,10087,Marine,501519,TH,2,2374.0,9,0
4166,2025-01-09 06:00:00,10043,F&B,500873,BD,1,1972.0,2,0
11790,2025-01-16 12:00:00,10217,Construction,500756,TH,3,4737.0,5,0
4133,2025-01-30 04:00:00,10276,F&B,501906,IN,1,2142.0,6,0
1898,2025-02-21 22:00:00,10048,Logistics,500198,BD,2,3557.0,12,0
17631,2025-01-22 13:00:00,10220,Construction,501039,VN,2,3603.0,8,0
11829,2025-01-30 18:00:00,10174,Logistics,500423,BD,3,3523.0,4,0
3766,2025-02-06 14:00:00,10034,Cleaning,500713,IN,3,3569.0,10,0
7038,2025-01-01 09:00:00,10048,Logistics,501378,IN,2,2474.0,13,0
10510,2025-01-18 01:00:00,10119,Construction,501596,TH,1,2602.0,4,0
13275,2025-02-24 11:00:00,10123,F&B,500334,PH,1,2849.0,11,0
10252,2025-02-27 02:00:00,10067,F&B,501813,MM,2,2667.0,14,0
1049,2025-01-14 12:00:00,10006,Construction,501465,LK,1,1957.0,8,0
6834,2025-01-28 12:00:00,10220,Construction,500819,TH,2,3994.0,7,0
16692,2025-01-01 20:00:00,10279,Construction,500021,PH,2,3480.0,11,0
2521,2025-02-25 16:00:00,10002,Manufacturing,501224,ID,1,2853.0,6,0
3922,2025-01-25 05:00:00,10282,Logistics,501513,TH,3,3930.0,6,0
18217,2025-02-23 04:00:00,10164,F&B,500551,LK,1,3411.0,9,0
112,2025-01-27 14:00:00,10071,Marine,500288,BD,1,2220.0,8,0
8381,2025-03-01 03:00:00,10214,Logistics,501947,LK,1,2791.0,5,0
15506,2025-02-21 05:00:00,10155,Manufacturing,501899,TH,3,2796.0,8,0
17751,2025-01-20 19:00:00,10226,Logistics,501868,TH,3,3675.0,9,0
4796,2025-02-02 16:00:00,10148,Logistics,501732,CN,1,2478.0,8,0
3448,2025-02-17 11:00:00,10140,Cleaning,500432,TH,1,2574.0,5,0
4798,2025-02-08 19:00:00,10086,Construction,501940,TH,2,3270.0,4,0
17941,2025-02-28 05:00:00,10244,Manufacturing,500938,BD,2,2619.0,5,0
7057,2025-02-14 13:00:00,10213,F&B,501761,MY,3,3831.0,6,0
4862,2025-02-24 02:00:00,10130,Manufacturing,501348,ID,2,3902.0,10,0
7396,2025-02-15 20:00:00,10004,F&B,500171,CN,3,3286.0,3,0
19579,2025-02-23 15:00:00,10237,F&B,500283,IN,1,1916.0,9,0
9112,2025-02-20 09:00:00,10086,Construction,500353,PH,3,3909.0,2,0
15799,2025-02-26 13:00:00,10232,Construction,500061,CN,3,2790.0,8,0
4489,2025-02-04 19:00:00,10239,Manufacturing,500234,BD,1,2763.0,6,0
8116,2025-01-26 23:00:00,10297,F&B,500554,LK,1,2103.0,7,0
12697,2025-01-27 13:00:00,10139,F&B,501497,IN,2,2950.0,4,0
7334,2025-02-04 19:00:00,10070,Logistics,501413,LK,1,2531.0,5,0
6306,2025-02-25 23:00:00,10027,Logistics,501771,TH,2,2771.0,13,0
12839,2025-02-23 17:00:00,10051,Marine,501468,MM,1,2473.0,5,0
14501,2025-02-09 10:00:00,10240,Construction,501671,TH,2,2595.0,7,1
7401,2025-02-16 12:00:00,10201,Cleaning,500217,BD,3,3616.0,2,0
15885,2025-01-22 08:00:00,10000,Construction,501432,IN,2,3472.0,5,0
6096,2025-01-09 08:00:00,10080,Cleaning,500552,MM,2,2739.0,5,0
16901,2025-01-26 16:00:00,10097,Logistics,500581,TH,3,2728.0,7,0
6504,2025-01-03 11:00:00,10200,F&B,500868,PH,1,1881.0,8,0
18470,2025-01-18 17:00:00,10192,Manufacturing,500815,MM,2,2750.0,9,0
16177,2025-01-10 20:00:00,10254,Manufacturing,500531,BD,3,3026.0,6,0
18390,2025-02-22 07:00:00,10096,Marine,500891,BD,3,3959.0,6,0
11904,2025-02-12 06:00:00,10083,Logistics,500153,VN,2,2751.0,6,0
1249,2025-02-08 18:00:00,10168,F&B,500141,CN,3,3968.0,6,0
6102,2025-01-31 13:00:00,10214,Logistics,501776,CN,2,3235.0,6,0
18406,2025-01-23 04:00:00,10045,Cleaning,500428,MY,2,3650.0,5,0
1576,2025-02-21 14:00:00,10016,Manufacturing,500033,MM,2,3396.0,7,0
8824,2025-01-28 00:00:00,10086,Construction,501781,PH,2,2653.0,5,0
15398,2025-02-10 20:00:00,10202,F&B,501561,CN,1,2488.0,7,0
18275,2025-01-23 10:00:00,10026,F&B,500226,MM,2,2198.0,9,0
7572,2025-02-24 13:00:00,10108,F&B,501314,PH,2,3134.0,7,0
19975,2025-02-17 05:00:00,10279,Construction,500348,CN,1,2956.0,10,0
13764,2025-02-20 07:00:00,10187,F&B,501667,VN,1,2020.0,9,0
4757,2025-02-09 03:00:00,10299,Construction,500962,MM,3,3365.0,8,0
5565,2025-01-18 13:00:00,10269,Manufacturing,501656,TH,3,4018.0,6,0
2496,2025-02-11 05:00:00,10236,Manufacturing,500339,CN,3,3286.0,7,0
5840,2025-02-28 15:00:00,10132,Construction,500602,TH,1,2690.0,9,0
3442,2025-01-17 14:00:00,10137,Construction,500038,CN,2,2568.0,10,0
5549,2025-01-29 03:00:00,10168,F&B,501278,TH,1,2392.0,7,0
10947,2025-02-09 00:00:00,10196,F&B,500775,LK,2,3288.0,9,0
4531,2025-01-01 10:00:00,10162,F&B,500107,MM,3,4526.0,4,0
2968,2025-02-17 07:00:00,10080,Cleaning,501900,ID,1,1712.0,3,0
19596,2025-01-18 01:00:00,10152,Cleaning,501758,ID,2,3542.0,8,0
17627,2025-01-12 16:00:00,10254,Manufacturing,501768,MY,1,2582.0,3,0
17346,2025-03-01 04:00:00,10275,F&B,501281,MM,1,2095.0,5,0
17109,2025-01-04 00:00:00,10008,Marine,500483,VN,3,4116.0,4,0
17287,2025-01-03 11:00:00,10252,Marine,500442,MM,3,3807.0,9,0
13532,2025-01-03 13:00:00,10150,Cleaning,501797,MY,3,2606.0,11,0
18551,2025-02-15 08:00:00,10133,Manufacturing,501196,BD,2,2782.0,5,1
18810,2025-01-10 07:00:00,10078,Manufacturing,500893,TH,2,4118.0,8,0
14805,2025-01-20 20:00:00,10297,F&B,500013,MY,1,2135.0,8,0
17612,2025-02-15 05:00:00,10209,Logistics,500614,CN,3,3499.0,6,0
1779,2025-01-21 00:00:00,10222,Logistics,500489,PH,3,3166.0,6,0
5338,2025-01-06 09:00:00,10225,Marine,501548,TH,3,3581.0,12,0
253,2025-01-06 08:00:00,10039,Manufacturing,501948,VN,2,2299.0,5,0
13875,2025-01-23 11:00:00,10117,Construction,500121,ID,2,3236.0,11,0
11915,2025-02-26 21:00:00,10112,Manufacturing,500321,BD,1,3106.0,6,0
11256,2025-01-01 12:00:00,10157,Manufacturing,500152,LK,3,3337.0,7,0
7927,2025-02-20 03:00:00,10283,F&B,500629,LK,3,3518.0,8,0
9772,2025-02-08 22:00:00,10213,F&B,501496,PH,3,4288.0,5,0
416,2025-01-27 07:00:00,10061,Logistics,501641,IN,1,2561.0,6,0
6905,2025-01-26 22:00:00,10245,Construction,500618,LK,1,2815.0,6,0
12159,2025-02-21 09:00:00,10036,Cleaning,501644,CN,1,2891.0,3,0
6301,2025-02-19 02:00:00,10294,Manufacturing,501252,LK,3,3212.0,10,0
13534,2025-01-05 10:00:00,10000,Construction,500914,VN,1,2790.0,7,0
13569,2025-02-15 05:00:00,10197,Construction,501783,MM,1,1600.0,4,0
18339,2025-01-12 08:00:00,10287,Manufacturing,501974,TH,3,3214.0,4,0
13878,2025-01-21 15:00:00,10146,Construction,500093,MM,2,2456.0,4,0
11138,2025-02-17 13:00:00,10061,Logistics,501221,CN,3,4039.0,6,0
2296,2025-01-05 15:00:00,10255,Construction,501280,MM,3,3456.0,6,0
2071,2025-02-28 18:00:00,10143,F&B,500502,MY,1,2292.0,11,0
17908,2025-02-07 10:00:00,10060,Cleaning,500942,LK,1,1793.0,6,0
9671,2025-02-15 11:00:00,10169,Construction,501153,MY,1,2885.0,9,0
16045,2025-01-17 11:00:00,10153,Marine,500199,CN,1,1979.0,6,0
7692,2025-01-26 20:00:00,10098,Manufacturing,501050,LK,1,2205.0,7,0
18570,2025-02-09 13:00:00,10004,F&B,500493,MY,1,2831.0,2,0
14274,2025-02-28 16:00:00,10054,F&B,501030,PH,3,3437.0,4,0
2576,2025-02-10 05:00:00,10279,Construction,501498,TH,3,3754.0,10,0
5836,2025-01-26 02:00:00,10239,Manufacturing,501749,ID,1,2211.0,5,0
7405,2025-02-10 06:00:00,10095,Marine,500065,PH,1,2203.0,6,0
3386,2025-02-23 20:00:00,10213,F&B,500911,IN,1,2490.0,6,0
12421,2025-01-20 00:00:00,10018,Cleaning,500358,MY,1,2898.0,10,0
547,2025-01-24 21:00:00,10232,Construction,501231,ID,2,3362.0,6,0
904,2025-02-16 14:00:00,10103,Construction,501989,TH,1,2836.0,10,0
17464,2025-01-06 23:00:00,10246,Logistics,500755,PH,3,3980.0,12,0
10271,2025-02-20 15:00:00,10211,Logistics,501980,VN,1,2766.0,11,0
8645,2025-01-12 04:00:00,10139,F&B,500547,VN,1,2921.0,5,0
12467,2025-01-08 22:00:00,10142,Marine,500875,IN,1,3089.0,4,0
17747,2025-01-23 15:00:00,10171,Construction,500042,ID,3,3248.0,8,0
11381,2025-01-20 23:00:00,10099,Construction,501894,TH,2,3297.0,4,0
19970,2025-02-01 09:00:00,10250,Marine,501666,BD,3,2510.0,6,0
10635,2025-02-20 08:00:00,10134,Logistics,501715,TH,1,2822.0,5,0
15573,2025-02-16 17:00:00,10273,Cleaning,501028,BD,2,2798.0,11,0
2224,2025-01-15 20:00:00,10158,Manufacturing,500914,VN,1,2164.0,3,0
3706,2025-01-12 11:00:00,10238,Marine,500980,PH,1,2787.0,9,0
1858,2025-02-05 19:00:00,10201,Cleaning,500761,IN,2,3967.0,4,0
2130,2025-02-13 11:00:00,10273,Cleaning,501075,BD,3,3509.0,10,0
19442,2025-01-16 10:00:00,10234,F&B,500806,CN,3,2829.0,5,0
12221,2025-01-19 21:00:00,10053,F&B,501887,VN,2,3175.0,6,0
14174,2025-01-02 16:00:00,10080,Cleaning,501337,BD,2,2163.0,7,0
15275,2025-01-25 22:00:00,10116,Construction,501741,BD,2,2455.0,10,0
4532,2025-01-26 06:00:00,10214,Logistics,500969,MM,3,3873.0,7,0
12879,2025-02-27 00:00:00,10257,Construction,501889,PH,2,2698.0,6,0
14377,2025-01-30 14:00:00,10069,F&B,500805,MM,2,3148.0,3,0
8733,2025-02-10 09:00:00,10015,Logistics,501433,MM,1,2718.0,3,0
11679,2025-01-14 02:00:00,10169,Construction,501874,MM,1,2605.0,10,0
16173,2025-01-19 23:00:00,10024,Logistics,501099,ID,1,2323.0,7,0
19994,2025-02-10 20:00:00,10045,Cleaning,500545,CN,2,3889.0,9,0
5252,2025-02-20 03:00:00,10086,Construction,500320,PH,2,2769.0,6,0
1693,2025-02-10 10:00:00,10241,Manufacturing,501232,BD,1,2344.0,5,0
5420,2025-01-05 18:00:00,10072,F&B,500173,MM,2,2995.0,7,0
18374,2025-02-05 18:00:00,10016,Manufacturing,501966,VN,1,2744.0,10,0
9238,2025-01-09 19:00:00,10078,Manufacturing,500439,VN,2,3929.0,10,0
10961,2025-02-18 12:00:00,10053,F&B,501661,LK,1,2637.0,4,0
7000,2025-01-01 18:00:00,10222,Logistics,500940,CN,3,4191.0,10,0
176,2025-02-09 18:00:00,10013,Logistics,500055,ID,2,2762.0,10,0
6141,2025-01-25 12:00:00,10107,Manufacturing,501810,LK,2,3451.0,8,0
4355,2025-02-07 06:00:00,10197,Construction,500788,MY,1,2123.0,6,0
5311,2025-02-24 17:00:00,10159,Logistics,501159,TH,1,3174.0,4,0
2460,2025-02-24 16:00:00,10136,Manufacturing,500004,ID,3,3737.0,8,0
8420,2025-01-11 13:00:00,10090,F&B,500985,ID,1,2198.0,8,0
14913,2025-01-20 18:00:00,10115,Manufacturing,501499,ID,3,3621.0,4,0
18033,2025-01-30 13:00:00,10102,Logistics,500103,BD,3,3550.0,4,1
6465,2025-02-22 10:00:00,10230,F&B,501313,IN,2,3020.0,7,0
3328,2025-02-02 10:00:00,10065,Marine,500612,MY,2,2307.0,6,0
12338,2025-02-13 12:00:00,10249,Construction,501631,PH,2,2880.0,11,0
9082,2025-01-21 17:00:00,10208,Marine,501163,MM,2,3212.0,12,0
5613,2025-02-19 13:00:00,10262,Marine,500490,IN,3,3215.0,3,0
10017,2025-02-03 17:00:00,10105,Logistics,500984,IN,2,2821.0,7,0
10520,2025-02-24 02:00:00,10174,Logistics,501229,TH,1,2669.0,6,0
16078,2025-01-07 12:00:00,10050,Logistics,501263,LK,1,2674.0,4,0
13030,2025-01-29 06:00:00,10111,Logistics,500263,LK,3,3212.0,3,0
17534,2025-01-18 11:00:00,10073,Construction,500166,BD,2,2332.0,5,1
3346,2025-02-10 11:00:00,10089,Logistics,501830,LK,2,3169.0,5,0
6089,2025-02-14 03:00:00,10031,Marine,501162,CN,3,3543.0,8,0
1910,2025-01-31 16:00:00,10138,F&B,501449,BD,1,3098.0,10,0
1816,2025-01-31 01:00:00,10290,Logistics,500132,MY,2,2789.0,4,0
13152,2025-01-15 00:00:00,10129,Manufacturing,501918,BD,3,3850.0,6,0
6823,2025-01-19 22:00:00,10195,Construction,500904,MM,2,2409.0,10,0
6357,2025-02-10 08:00:00,10098,Manufacturing,500595,MY,1,2089.0,8,0
7517,2025-01-01 11:00:00,10267,F&B,500564,MM,3,3780.0,9,0
1063,2025-02-10 12:00:00,10131,Manufacturing,500360,MM,1,2445.0,6,0
6936,2025-02-01 04:00:00,10291,Marine,501312,BD,2,2735.0,10,0
18814,2025-02-01 16:00:00,10280,Marine,500370,CN,2,2298.0,10,0
19708,2025-01-07 00:00:00,10215,Marine,500622,VN,1,2150.0,7,0
1177,2025-01-26 06:00:00,10116,Construction,500667,PH,2,3269.0,11,0
16754,2025-01-24 06:00:00,10009,Construction,500704,PH,2,3287.0,5,0
19572,2025-02-13 05:00:00,10068,Construction,501395,TH,2,3248.0,6,0
2400,2025-02-18 14:00:00,10135,Marine,500227,LK,3,3620.0,11,0
3588,2025-01-22 14:00:00,10152,Cleaning,500264,CN,1,2840.0,10,0
16979,2025-01-16 09:00:00,10171,Construction,501172,CN,2,2215.0,8,0
1489,2025-01-11 20:00:00,10044,Construction,501823,MM,1,2172.0,8,0
15308,2025-01-03 13:00:00,10039,Manufacturing,500122,MY,2,2545.0,6,0
13509,2025-01-08 22:00:00,10165,Logistics,500901,ID,2,2814.0,9,0
13673,2025-01-15 00:00:00,10164,F&B,500404,VN,3,2916.0,8,0
14150,2025-02-21 20:00:00,10154,F&B,501305,MM,2,3033.0,5,0
4338,2025-01-08 03:00:00,10018,Cleaning,501114,CN,3,3455.0,7,0
370,2025-01-26 05:00:00,10141,Marine,501469,LK,3,3821.0,3,0
14713,2025-01-27 21:00:00,10034,Cleaning,501393,PH,1,2727.0,9,0
444,2025-01-01 11:00:00,10243,Manufacturing,500794,CN,3,3471.0,5,0
19511,2025-02-11 13:00:00,10277,Logistics,501559,TH,2,3287.0,10,0
6609,2025-01-10 02:00:00,10025,Manufacturing,501187,VN,2,3160.0,3,0
1509,2025-01-07 14:00:00,10149,Construction,500279,BD,1,1827.0,6,0
16666,2025-01-02 22:00:00,10182,F&B,500547,VN,1,2476.0,7,0
7404,2025-02-06 20:00:00,10118,Marine,501428,PH,3,3187.0,5,0
16400,2025-02-22 01:00:00,10187,F&B,500132,MY,2,2527.0,9,0
17265,2025-01-11 00:00:00,10045,Cleaning,500858,IN,1,2786.0,7,0
12052,2025-02-03 09:00:00,10217,Construction,500853,VN,2,3336.0,4,0
909,2025-01-05 12:00:00,10234,F&B,501584,TH,3,2598.0,9,0
16315,2025-01-01 19:00:00,10131,Manufacturing,501937,PH,1,3204.0,5,0
14316,2025-02-25 12:00:00,10202,F&B,500262,IN,1,2033.0,8,0
17609,2025-01-04 12:00:00,10102,Logistics,500742,IN,2,2940.0,6,0
1655,2025-01-23 14:00:00,10164,F&B,500427,IN,3,4623.0,9,1
2373,2025-01-04 20:00:00,10161,Manufacturing,500501,VN,2,4150.0,8,0
4690,2025-02-11 03:00:00,10085,Logistics,501950,MY,1,2764.0,10,0
17745,2025-01-13 16:00:00,10258,Marine,501864,TH,2,3120.0,9,0
18279,2025-01-26 09:00:00,10222,Logistics,501635,TH,1,2661.0,5,1
9716,2025-01-29 12:00:00,10027,Logistics,500439,VN,2,2717.0,13,0
619,2025-01-25 22:00:00,10236,Manufacturing,500907,TH,1,1600.0,7,0
9520,2025-01-13 20:00:00,10005,Cleaning,500555,PH,1,2564.0,10,0
4530,2025-01-15 02:00:00,10083,Logistics,501278,TH,1,1819.0,7,0
12893,2025-01-03 14:00:00,10147,Marine,501786,MM,3,2728.0,6,0
6896,2025-02-14 01:00:00,10285,Cleaning,501511,BD,3,3110.0,5,0
4976,2025-01-13 04:00:00,10067,F&B,500378,CN,1,2574.0,13,0
3263,2025-01-08 21:00:00,10163,F&B,500719,VN,1,3047.0,10,0
18670,2025-01-29 02:00:00,10271,Construction,500857,MY,2,2937.0,8,0
6216,2025-01-22 17:00:00,10280,Marine,501013,LK,2,2602.0,11,0
19808,2025-01-05 19:00:00,10176,Logistics,500970,LK,1,3309.0,4,0
15796,2025-02-20 08:00:00,10133,Manufacturing,501822,LK,3,3873.0,6,0
14709,2025-02-16 01:00:00,10048,Logistics,501061,VN,2,3305.0,13,0
8646,2025-02-27 23:00:00,10217,Construction,501538,TH,1,2829.0,6,0
12720,2025-02-09 10:00:00,10182,F&B,500909,MM,1,3079.0,5,0
18138,2025-02-07 12:00:00,10053,F&B,500436,VN,3,4816.0,4,0
5908,2025-01-01 02:00:00,10114,Manufacturing,501760,IN,2,3055.0,7,0
1389,2025-02-08 16:00:00,10154,F&B,500928,IN,2,3317.0,6,0
9941,2025-02-25 10:00:00,10117,Construction,500843,BD,3,3999.0,12,0
2831,2025-02-18 07:00:00,10050,Logistics,501495,BD,3,3180.0,5,0
10289,2025-03-01 07:00:00,10137,Construction,500784,MY,3,3323.0,13,0
14480,2025-01-12 19:00:00,10271,Construction,501359,IN,2,3713.0,9,0
19453,2025-02-21 13:00:00,10032,Construction,501306,PH,1,3193.0,5,1
11408,2025-01-10 17:00:00,10077,Marine,500340,BD,1,2549.0,4,0
17909,2025-02-13 12:00:00,10230,F&B,500599,MM,1,2765.0,8,0
2519,2025-01-14 00:00:00,10194,Cleaning,500096,BD,1,3186.0,5,0
11057,2025-01-02 19:00:00,10024,Logistics,500996,IN,1,2274.0,7,0
2604,2025-01-29 17:00:00,10117,Construction,501599,TH,1,3671.0,9,0
16432,2025-02-26 23:00:00,10269,Manufacturing,501437,MY,1,2584.0,7,0
17886,2025-01-20 06:00:00,10110,Marine,500542,TH,1,2022.0,2,0
18778,2025-01-01 16:00:00,10218,F&B,501355,BD,1,1956.0,6,0
154,2025-01-20 09:00:00,10144,Cleaning,500766,VN,1,3799.0,8,0
14502,2025-02-19 20:00:00,10139,F&B,501580,VN,3,3586.0,3,0
13643,2025-02-07 08:00:00,10151,Marine,500548,LK,2,2918.0,4,0
5950,2025-01-12 19:00:00,10027,Logistics,500070,MY,1,2536.0,12,0
4714,2025-02-22 17:00:00,10110,Marine,500163,MY,3,4189.0,2,0
4939,2025-01-11 09:00:00,10122,Manufacturing,501167,BD,1,2588.0,8,0
3727,2025-02-10 17:00:00,10120,F&B,500988,MY,1,3261.0,5,0
143,2025-01-15 17:00:00,10141,Marine,501203,ID,2,3146.0,5,0
8391,2025-01-19 06:00:00,10050,Logistics,501556,BD,3,4366.0,8,0
11722,2025-01-14 04:00:00,10270,Marine,500504,PH,3,4326.0,6,0
19558,2025-01-09 07:00:00,10147,Marine,500661,VN,2,2810.0,7,0
1777,2025-02-19 23:00:00,10034,Cleaning,500293,MY,1,2780.0,10,0
16302,2025-02-23 15:00:00,10225,Marine,500932,IN,3,3141.0,8,0
789,2025-02-09 16:00:00,10031,Marine,501827,BD,1,3194.0,10,0
7600,2025-01-17 02:00:00,10124,Cleaning,500061,CN,3,3576.0,3,0
18487,2025-02-14 12:00:00,10067,F&B,500387,MY,1,2635.0,10,0
16464,2025-01-19 15:00:00,10279,Construction,500157,ID,1,2732.0,11,0
7325,2025-01-31 00:00:00,10098,Manufacturing,500482,PH,1,2100.0,6,0
6684,2025-01-18 17:00:00,10061,Logistics,501933,ID,2,2919.0,10,0
8704,2025-01-04 07:00:00,10120,F&B,500997,BD,1,2459.0,6,0
11620,2025-01-10 03:00:00,10085,Logistics,501896,MM,2,2984.0,7,0
2174,2025-02-22 19:00:00,10088,Logistics,500207,CN,3,3108.0,9,0
17887,2025-02-24 13:00:00,10054,F&B,500424,PH,1,2326.0,5,0
